periodico,news_date,year,month,day,page,ed,evento,event_code,ubicacion,has_sequia,agrocultura,ganaderia,hidrologia,energia,latitud,longitud
extremadura,10/03/1981,1981,3,10,13,,,,,False,0,0,0,0,,
hoy,10/03/1981,1981,3,10,36,BAD,,,,False,0,0,0,0,,
extremadura,11/03/1981,1981,3,11,12,,,,,False,0,0,0,0,,
hoy,11/03/1981,1981,3,11,14,CAC,sequía,,Salvaleón,True,0,0,0,0,38.51078296140683,-6.787613905396846
extremadura,12/03/1981,1981,3,12,13,,Sequía,,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
hoy,15/03/1981,1981,3,15,15,CAC,,,,False,0,0,0,0,,
extremadura,16/03/1981,1981,3,16,6,,Lluvia,,Cáceres,True,1,1,1,1,39.47753910519658,-6.377428325189714
extremadura,16/03/1981,1981,3,16,10,,Lluvia,,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
extremadura,17/03/1981,1981,3,17,5,,Sequía,,Embalse del Salor,True,0,0,1,0,,
extremadura,17/03/1981,1981,3,17,6,,,,,False,0,0,0,0,,
hoy,17/03/1981,1981,3,17,26,BAD,,,,False,0,0,0,0,,
extremadura,18/03/1981,1981,3,18,15,,,,,False,0,0,0,0,,
extremadura,20/03/1981,1981,3,20,2,,Sequía,,Provincia de Badajoz,True,1,1,0,0,,
hoy,20/03/1981,1981,3,20,9,MER,sequía,,Badajoz,True,1,1,0,0,38.871034753836994,-6.975421049278072
hoy,20/03/1981,1981,3,20,14,CAC,sequía,,Higuera de Llerena,True,0,0,0,0,38.3757976917521,-5.999745330421273
hoy,20/03/1981,1981,3,20,15,BAD,sequía,,Alconchel,True,0,0,1,0,38.51718718067185,-7.071719477495805
extremadura,21/03/1981,1981,3,21,3,,,,,False,0,0,0,0,,
extremadura,21/03/1981,1981,3,21,5,,Lluvia,,Provincia de Cáceres,True,0,0,1,0,,
hoy,22/03/1981,1981,3,22,1,CAC,Sequía,,Extremadura,True,1,1,0,0,,
hoy,22/03/1981,1981,3,22,18,MER,,,,False,0,0,0,0,,
extremadura,25/03/1981,1981,3,25,11,,,,,False,0,0,0,0,,
extremadura,26/03/1981,1981,3,26,9,,,,,False,0,0,0,0,,
extremadura,26/03/1981,1981,3,26,11,,,,,False,0,0,0,0,,
extremadura,28/03/1981,1981,3,28,5,,Sequía,,Provincia de Cáceres,True,0,0,1,0,,
hoy,28/03/1981,1981,3,28,11,CAC,sequía,,Montehermoso,True,0,0,1,0,40.08838744903538,-6.349237831001362
hoy,28/03/1981,1981,3,28,16,MER,,,,False,0,0,0,0,,
extremadura,03/04/1981,1981,4,3,14,,Lluvia,,Valencia de Alcántara,True,0,0,1,0,39.41026172958824,-7.244173555257091
hoy,02/04/1981,1981,4,19,4,BAD,sequía,,Puebla del Maestre,True,0,0,0,0,38.08515605286468,-6.078494294072589
extremadura,20/04/1981,1981,4,20,5,,Lluvia,,Provincia de Cáceres,True,0,0,1,0,,
extremadura,21/04/1981,1981,4,21,5,,Lluvia,,Provincia de Cáceres,True,0,0,1,0,,
extremadura,24/04/1981,1981,4,24,4,,,,,False,0,0,0,0,,
hoy,25/04/1981,1981,4,25,14,BAD,,,,False,0,0,0,0,,
extremadura,27/04/1981,1981,4,27,6,,,,,False,0,0,0,0,,
extremadura,30/04/1981,1981,4,30,10,,,,,False,0,0,0,0,,
extremadura,06/05/1981,1981,5,6,12,,Lluvia,,Valencia de Alcántara,True,0,0,1,0,39.41026172958824,-7.244173555257091
extremadura,09/05/1981,1981,5,9,3,,,,,False,0,0,0,0,,
extremadura,09/05/1981,1981,5,9,14,,,,,False,0,0,0,0,,
extremadura,11/05/1981,1981,5,11,4,,Lluvia,,Provincia de Cáceres,True,0,0,1,0,,
hoy,17/05/1981,1981,5,17,22,CAC,sequía,,Torrejón el Rubio,True,0,0,1,0,39.770824622311125,-6.012335249034648
extremadura,18/05/1981,1981,5,18,5,,Sequía,,"Brozas, Villa del Rey",True,0,0,1,0,39.6355860296654,-6.8001327645429415
hoy,19/05/1981,1981,5,19,10,BAD,,,,False,0,0,0,0,,
extremadura,20/05/1981,1981,5,20,9,,,,,False,0,0,0,0,,
hoy,22/05/1981,1981,5,22,13,SUP,,,,False,0,0,0,0,,
hoy,26/05/1981,1981,5,26,10,CAC,Sequía,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,02/06/1981,1981,6,2,1,,,,,False,0,0,0,0,,
hoy,02/06/1981,1981,6,2,1,BAD,sequía,,Villar del Pedroso,True,0,0,1,0,39.70633604506962,-5.195139172254057
extremadura,03/06/1981,1981,6,3,8,,,,,False,0,0,0,0,,
hoy,03/06/1981,1981,6,3,17,MER,,,,False,0,0,0,0,,
hoy,03/06/1981,1981,6,3,20,MER,,,,False,0,0,0,0,,
hoy,03/06/1981,1981,6,3,21,MER,,,,False,0,0,0,0,,
extremadura,05/06/1981,1981,6,5,14,,Sequía,,Valencia de Alcántara,True,0,0,1,0,39.41026172958824,-7.244173555257091
hoy,05/06/1981,1981,6,5,17,MER,,,,False,0,0,0,0,,
hoy,07/06/1981,1981,6,7,26,MER,sequía,,Fregenal de la Sierra,True,1,1,0,0,38.1687749610116,-6.653923848007927
hoy,07/06/1981,1981,6,7,31,BAD,sequía,,Azuaga,True,0,0,1,0,38.25927585060632,-5.676455607293899
hoy,09/06/1981,1981,6,9,21,CAC,sequía,,Montehermoso,True,0,0,1,0,40.08838744903538,-6.349237831001362
hoy,11/06/1981,1981,6,11,30,BAD,,,,False,0,0,0,0,,
hoy,12/06/1981,1981,6,12,12,CAC,,,,False,0,0,0,0,,
extremadura,16/06/1981,1981,6,16,14,,Lluvia,,Valle del Jerte,True,1,0,1,0,,
extremadura,17/06/1981,1981,6,17,11,,,,,False,0,0,0,0,,
hoy,17/06/1981,1981,6,17,18,MER,,,,False,0,0,0,0,,
hoy,18/06/1981,1981,6,18,14,CAC,sequía,,Mirabel,True,1,1,0,0,39.86393657330855,-6.2314707237772655
hoy,18/06/1981,1981,6,18,15,BAD,tormentoso,,Villanueva del Fresno,True,0,0,1,0,38.37492908303046,-7.167059124569499
hoy,19/06/1981,1981,6,19,24,BAD,,,,False,0,0,0,0,,
hoy,19/06/1981,1981,6,19,27,BAD,,,,False,0,0,0,0,,
extremadura,20/06/1981,1981,6,20,13,,Calor,,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
extremadura,22/06/1981,1981,6,22,12,,Calor,,Valencia de Alcántara,True,0,0,0,0,39.41026172958824,-7.244173555257091
hoy,23/06/1981,1981,6,23,20,CAC,sequía,,Hoyos,True,0,0,0,0,40.171594462665546,-6.720281317529753
hoy,24/06/1981,1981,6,23,20,MER,sequía,,Esparragosa del Caudillo,True,0,0,1,0,,
hoy,24/06/1981,1981,6,24,21,CAC,,,,False,0,0,0,0,,
extremadura,25/06/1981,1981,6,25,4,,,,,False,0,0,0,0,,
hoy,26/06/1981,1981,6,26,10,SUP,,,,False,0,0,0,0,,
hoy,26/06/1981,1981,6,26,16,CAC,sequía,,Garciaz,True,0,0,0,0,39.41281517332435,-5.628272506215836
hoy,26/06/1981,1981,6,26,17,CAC,sequía,,Pasarón de la Vera,True,0,0,1,0,40.05142286565047,-5.820316765475152
hoy,30/06/1981,1981,6,30,21,BAD,sequía,,Villafranca de los Barros,True,0,0,1,0,38.55953602827336,-6.3328763558379855
extremadura,01/07/1981,1981,7,1,12,,,,,False,0,0,0,0,,
hoy,01/07/1981,1981,7,1,24,MER,,,,False,0,0,0,0,,
extremadura,03/07/1981,1981,7,3,1,,Sequía,,Borbollón y Valdesalor,True,1,1,1,0,39.37760012946292,-6.348047165142578
extremadura,03/07/1981,1981,7,3,7,,Sequía,,Borbollón y Valdesalor,True,1,1,1,0,39.37760012946292,-6.348047165142578
hoy,05/07/1981,1981,7,5,20,CAC,sequía,,Almoharín,True,1,0,0,0,39.17587117477212,-6.045433563363996
hoy,14/07/1981,1981,7,14,8,BAD,,,,False,0,0,0,0,,
hoy,14/07/1981,1981,7,14,9,CAC,sequía,,Ruanes,True,0,0,1,0,39.32809829875585,-6.0122532683894985
extremadura,15/07/1981,1981,7,15,4,,Sequía,,Provinciad de Cáceres,True,0,0,1,0,,
extremadura,15/07/1981,1981,7,15,14,,Lluvia,,Valencia de Alcántara,True,0,0,1,0,39.41026172958824,-7.244173555257091
extremadura,21/07/1981,1981,7,21,5,,,,,False,0,0,0,0,,
hoy,21/07/1981,1981,7,21,15,CAC,sequía,,Tejada de Tiétar,True,0,0,1,0,,
extremadura,23/07/1981,1981,7,23,5,,Sequía,,Provincia de Cáceres y Badajoz,True,0,0,1,0,38.871034753836994,-6.975421049278072
hoy,26/07/1981,1981,7,26,28,BAD,,,,False,0,0,0,0,,
extremadura,27/07/1981,1981,7,27,1,,,,,False,0,0,0,0,,
extremadura,28/07/1981,1981,7,28,3,,,,,False,0,0,0,0,,
extremadura,28/07/1981,1981,7,28,12,,,,,False,0,0,0,0,,
hoy,02/08/1981,1981,8,2,23,BAD,,,,False,0,0,0,0,,
hoy,05/08/1981,1981,8,4,1,MER,sequía,,Provincia de Badajoz,True,0,0,1,0,,
extremadura,04/08/1981,1981,8,4,2,,,,,False,0,0,0,0,,
hoy,04/08/1981,1981,8,4,14,BAD,,,,False,0,0,0,0,,
hoy,06/08/1981,1981,8,6,3,BAD,,,,False,0,0,0,0,,
extremadura,07/08/1981,1981,8,7,13,,,,,False,0,0,0,0,,
extremadura,07/08/1981,1981,8,7,14,,,,,False,0,0,0,0,,
hoy,11/08/1981,1981,8,11,9,BAD,sequía,,Provincia de Badajoz,True,0,1,1,0,,
extremadura,11/08/1981,1981,8,11,12,,Sequía,,Valencia de Alcántara,True,0,0,1,0,39.41026172958824,-7.244173555257091
hoy,12/08/1981,1981,8,12,32,CAC,sequía,,Plasencia,True,0,0,1,0,40.03535535252543,-6.089134757182878
hoy,13/08/1981,1981,8,13,15,CAC,,,,False,0,0,0,0,,
hoy,16/08/1981,1981,8,16,28,BAD,,,,False,0,0,0,0,,
extremadura,17/08/1981,1981,8,17,20,,,,,False,0,0,0,0,,
hoy,18/08/1981,1981,8,18,11,BAD,sequía,,Provincia de Badajoz,True,0,0,1,0,,
extremadura,19/08/1981,1981,8,19,12,,,,,False,0,0,0,0,,
extremadura,20/08/1981,1981,8,20,5,,Sequía,,Provincia de Cáceres,True,0,0,1,0,,
hoy,20/08/1981,1981,8,20,9,CAC,sequía,,Provincia de Badajoz,True,0,0,1,0,,
hoy,20/08/1981,1981,8,20,24,CAC,,,,False,0,0,0,0,,
hoy,23/08/1981,1981,8,23,11,CAC,sequía,,Monfragüe,True,0,0,0,0,,
extremadura,25/08/1981,1981,8,25,13,,,,,False,0,0,0,0,,
extremadura,26/08/1981,1981,8,26,13,,,,,False,0,0,0,0,,
hoy,26/08/1981,1981,8,26,13,MER,,,,False,0,0,0,0,,
extremadura,28/08/1981,1981,8,28,5,,Sequía,,Provincia de Badajoz,True,0,0,1,0,,
extremadura,28/08/1981,1981,8,28,5,,Sequía,,Localidades de la provincia de Cáceres,True,0,0,1,0,,
extremadura,28/08/1981,1981,8,28,12,,Calor,,Valle del Jerte,True,0,0,1,0,,
hoy,28/08/1981,1981,8,28,15,CAC,sequía,,Trujillo,True,0,0,1,0,39.45888638575288,-5.876389783097755
extremadura,31/08/1981,1981,8,31,7,,sequía,,Povincia de Cáceres,True,1,1,1,0,,
extremadura,31/08/1981,1981,8,31,7,,Sequía,,Provincia de Cáceres,True,1,1,1,0,,
hoy,01/09/1981,1981,9,1,11,CAC,sequía,,Cáceres,True,1,0,1,0,39.47753910519658,-6.377428325189714
hoy,01/09/1981,1981,9,1,26,SUP,,,,False,0,0,0,0,,
extremadura,03/09/1981,1981,9,3,2,,,,,False,0,0,0,0,,
extremadura,04/09/1981,1981,9,4,1,,Sequía,,Plasencia,True,0,0,1,0,40.03535535252543,-6.089134757182878
extremadura,04/09/1981,1981,9,4,10,,,,,False,0,0,0,0,,
extremadura,05/09/1981,1981,9,5,5,,Sequía,,Extremadura,True,1,1,1,0,,
hoy,08/09/1981,1981,9,8,6,BAD,,,,False,0,0,0,0,,
extremadura,08/09/1981,1981,9,8,12,,Lluvia,,Valencia de Alcántara,True,0,0,1,0,39.41026172958824,-7.244173555257091
extremadura,11/09/1981,1981,9,11,5,,,,,False,0,0,0,0,,
extremadura,11/09/1981,1981,9,11,12,,Sequía,,Valencia de Alcántara,True,0,0,1,0,39.41026172958824,-7.244173555257091
extremadura,11/09/1981,1981,9,11,14,,,,,False,0,0,0,0,,
extremadura,16/09/1981,1981,9,16,13,,Sequía,,Plasencia,True,1,1,1,0,40.03535535252543,-6.089134757182878
extremadura,19/09/1981,1981,9,19,12,,,,,False,0,0,0,0,,
extremadura,21/09/1981,1981,9,21,10,,Lluvia,,Plasencia,True,0,0,1,0,40.03535535252543,-6.089134757182878
hoy,23/09/1981,1981,9,22,16,BAD,sequía,,Jaraíz de la Vera,True,1,1,1,0,40.06145730872112,-5.752227484611712
extremadura,23/09/1981,1981,9,23,11,,,,,False,0,0,0,0,,
extremadura,25/09/1981,1981,9,25,3,,Sequía,,Cáceres,True,1,1,0,0,39.47753910519658,-6.377428325189714
extremadura,30/09/1981,1981,9,30,15,,,,,False,0,0,0,0,,
extremadura,01/10/1981,1981,10,1,12,,Lluvia,,Valle del Jerte,True,0,0,0,0,,
hoy,09/10/1981,1981,10,9,10,MER,,,,False,0,0,0,0,,
hoy,10/10/1981,1981,10,10,12,BAD,,,,False,0,0,0,0,,
hoy,10/10/1981,1981,10,10,15,BAD,,,,False,0,0,0,0,,
hoy,11/10/1981,1981,10,11,21,BAD,,,,False,0,0,0,0,,
hoy,21/10/1981,1981,10,21,15,CAC,sequía,,Zarza la Mayor,True,1,1,0,0,39.87691644793317,-6.861602854438933
hoy,21/10/1981,1981,10,21,17,BAD,,,,False,0,0,0,0,,
hoy,24/10/1981,1981,10,24,20,BAD,sequía,,Villafranca de los Barros,True,1,0,1,0,38.55953602827336,-6.3328763558379855
hoy,24/10/1981,1981,10,24,20,MER,sequía,,Usagre,True,0,0,1,0,38.35570711729818,-6.167410772373192
hoy,27/10/1981,1981,10,27,15,MER,sequía,,Fuente edl Maestre,True,0,0,1,0,,
hoy,30/10/1981,1981,10,30,1,BAD,sequía,,Provincia de Badajoz,True,0,1,1,0,,
extremadura,31/10/1981,1981,10,31,7,,,,,False,0,0,0,0,,
hoy,02/11/1981,1981,11,2,1,BAD,sequía,,Provincia de Cáceres,True,0,0,1,0,,
hoy,02/11/1981,1981,11,2,10,DEP,,,,False,0,0,0,0,,
extremadura,03/11/1981,1981,11,3,5,,,,,False,0,0,0,0,,
hoy,18/11/1981,1981,11,3,11,CAC,sequía,,Fuente del Maestre,True,0,0,1,0,38.52549076226078,-6.447472383955171
extremadura,05/11/1981,1981,11,5,5,,Sequía,,Cáceres,True,1,1,1,0,39.47753910519658,-6.377428325189714
extremadura,05/11/1981,1981,11,5,16,,,,,False,0,0,0,0,,
extremadura,06/11/1981,1981,11,6,8,,,,,False,0,0,0,0,,
hoy,06/11/1981,1981,11,6,10,BAD,,,,False,0,0,0,0,,
extremadura,07/11/1981,1981,11,7,12,,Lluvia,,Monroy,True,1,1,1,0,39.6370456021257,-6.2096451583339904
extremadura,09/11/1981,1981,11,9,10,,Sequía,,Extremadura,True,0,0,1,0,,
extremadura,12/11/1981,1981,11,12,5,,Lluvia,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,13/11/1981,1981,11,13,13,,Lluvia,,Plasencia,True,1,1,1,0,40.03535535252543,-6.089134757182878
extremadura,13/11/1981,1981,11,13,15,,,,,False,0,0,0,0,,
hoy,18/11/1981,1981,11,18,17,BAD,,,,False,0,0,0,0,,
extremadura,19/11/1981,1981,11,19,4,,Lluvia,,Fuente Concejo,True,0,0,0,0,,
extremadura,19/11/1981,1981,11,19,9,,,,,False,0,0,0,0,,
extremadura,20/11/1981,1981,11,20,4,,Lluvia,,Fuente Concejo,True,0,0,0,0,,
extremadura,20/11/1981,1981,11,20,15,,,,,False,0,0,0,0,,
extremadura,21/11/1981,1981,11,21,14,,,,,False,0,0,0,0,,
hoy,22/11/1981,1981,11,22,23,CAC,,,,False,0,0,0,0,,
extremadura,23/11/1981,1981,11,23,18,,,,,False,0,0,0,0,,
extremadura,24/11/1981,1981,11,24,3,,,,,False,0,0,0,0,,
extremadura,24/11/1981,1981,11,24,13,,Sequía,,Extremadura,True,1,1,0,0,,
hoy,25/11/1981,1981,11,25,15,CAC,sequía,,Baños de Montemayor,True,1,0,0,0,40.31650707514345,-5.858075328553747
extremadura,26/11/1981,1981,11,26,1,,Sequía,,Aliseda,True,0,0,1,0,39.423077972418,-6.694034836374631
extremadura,26/11/1981,1981,11,26,7,,,,,False,0,0,0,0,,
hoy,27/11/1981,1981,11,27,1,BAD,sequía,,Provincia de Badajoz,True,0,0,1,0,,
extremadura,27/11/1981,1981,11,27,6,,Sequía,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,28/11/1981,1981,11,28,14,,Calor,,Valle del Jerte,True,0,0,1,0,,
extremadura,30/11/1981,1981,11,30,10,,,,,False,0,0,0,0,,
extremadura,01/12/1981,1981,12,1,14,,,,,False,0,0,0,0,,
extremadura,02/12/1981,1981,12,2,3,,Sequía,,Cáceres,True,1,1,0,0,39.47753910519658,-6.377428325189714
extremadura,02/12/1981,1981,12,2,10,,,,,False,0,0,0,0,,
extremadura,03/12/1981,1981,12,3,7,,,,,False,0,0,0,0,,
extremadura,04/12/1981,1981,12,4,4,,Lluvia,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,04/12/1981,1981,12,4,4,,Sequía,,Extremadura,True,0,0,0,0,,
extremadura,04/12/1981,1981,12,4,12,,Lluvia,,Valencia de Alcántara,True,0,0,0,0,39.41026172958824,-7.244173555257091
hoy,05/12/1981,1981,12,5,20,BAD,sequía,,Fuente del Maestre,True,1,0,0,0,38.52549076226078,-6.447472383955171
hoy,07/12/1981,1981,12,5,20,MER,sequía,,Badajoz,True,1,1,0,0,38.871034753836994,-6.975421049278072
extremadura,07/12/1981,1981,12,7,11,,Lluvia,,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
extremadura,07/12/1981,1981,12,7,14,,Frío,,Valle del Jerte,True,0,0,0,0,,
extremadura,07/12/1981,1981,12,7,14,,Lluvia,,Monroy,True,1,1,0,0,39.6370456021257,-6.2096451583339904
extremadura,10/12/1981,1981,12,10,5,,,,,False,0,0,0,0,,
hoy,10/12/1981,1981,12,10,15,BAD,sequía,,Extremadura,True,0,0,1,0,,
extremadura,11/12/1981,1981,12,11,15,,,,,False,0,0,0,0,,
hoy,12/12/1981,1981,12,12,1,CAC,,,,False,0,0,0,0,,
extremadura,12/12/1981,1981,12,12,6,,,,,False,0,0,0,0,,
hoy,12/12/1981,1981,12,12,17,BAD,sequía,,Provincia de Badajoz,True,0,0,1,0,,
extremadura,15/12/1981,1981,12,15,9,,,,,False,0,0,0,0,,
extremadura,16/12/1981,1981,12,16,1,,,,,False,0,0,0,0,,
hoy,16/12/1981,1981,12,16,16,CAC,,,,False,0,0,0,0,,
extremadura,17/12/1981,1981,12,17,1,,Sequía,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,17/12/1981,1981,12,17,8,,Lluvia,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,18/12/1981,1981,12,18,11,,Lluvia,,Provincia de Badajoz,True,0,0,1,0,,
extremadura,23/12/1981,1981,12,23,11,,,,,False,0,0,0,0,,
extremadura,24/12/1981,1981,12,24,10,,,,,False,0,0,0,0,,
hoy,26/12/1981,1981,12,26,24,BAD,,,,False,0,0,0,0,,
hoy,28/12/1981,1981,12,28,16,DEP,,,,False,0,0,0,0,,
extremadura,29/12/1981,1981,12,29,7,,,,,False,0,0,0,0,,
extremadura,31/12/1981,1981,12,31,3,,Inund,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,31/12/1981,1981,12,31,6,,Sequía,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,31/12/1981,1981,12,31,13,,,,,False,0,0,0,0,,
extremadura,05/01/1982,1982,1,5,5,,Inund,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,15/01/1982,1982,1,15,4,,,,,False,0,0,0,0,,
extremadura,05/02/1982,1982,2,5,12,,Lluvia,,Valencia de Alcántara,True,0,0,0,0,39.41026172958824,-7.244173555257091
extremadura,22/02/1982,1982,2,22,11,,,,,False,0,0,0,0,,
extremadura,02/03/1982,1982,3,2,8,,,,,False,0,0,0,0,,
extremadura,25/03/1982,1982,3,25,3,,Lluvia,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,12/04/1982,1982,4,12,3,,,,,False,0,0,0,0,,
extremadura,28/04/1982,1982,4,28,13,,Lluvia,,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
extremadura,15/05/1982,1982,5,15,5,,Lluvia,,Cáceres,True,1,1,1,0,39.47753910519658,-6.377428325189714
extremadura,21/05/1982,1982,5,21,6,,,,,False,0,0,0,0,,
extremadura,25/05/1982,1982,5,25,16,,Calor,,Provincia de Badajoz,True,0,0,1,0,,
extremadura,28/05/1982,1982,5,28,1,,,,,False,0,0,0,0,,
extremadura,01/06/1982,1982,6,1,10,,Lluvia,,Provincia de Badajoz,True,0,0,1,0,,
extremadura,01/06/1982,1982,6,1,12,,Sequía,,Monroy,True,1,1,0,0,39.6370456021257,-6.2096451583339904
extremadura,07/06/1982,1982,6,7,2,,,,,False,0,0,0,0,,
extremadura,08/06/1982,1982,6,8,6,,Tormenta,,Provincia de Cáceres,True,0,0,1,0,,
extremadura,08/06/1982,1982,6,8,7,,Sequía,,Provincia de Cáceres,True,0,0,0,0,,
extremadura,08/06/1982,1982,6,8,11,,Lluvia,,Provincia de Badajoz,True,0,0,1,0,,
extremadura,21/06/1982,1982,6,21,2,,,,,False,0,0,0,0,,
extremadura,24/06/1982,1982,6,24,3,,,,,False,0,0,0,0,,
extremadura,24/06/1982,1982,6,24,15,,,,,False,0,0,0,0,,
extremadura,28/06/1982,1982,6,28,14,,,,,False,0,0,0,0,,
hoy,01/07/1982,1982,7,1,13,MER,Sequia,,Badajoz,True,0,0,1,0,38.871034753836994,-6.975421049278072
hoy,07/07/1982,1982,7,7,14,BAD,Sequia,,Badajoz,True,0,0,1,0,38.871034753836994,-6.975421049278072
hoy,08/07/1982,1982,7,8,1,CAC,Sequia,,Extremadura,True,0,0,1,0,,
hoy,08/07/1982,1982,7,8,13,CAC,,,,False,0,0,0,0,,
hoy,10/07/1982,1982,7,10,1,BAD,Sequia,,badajoz,True,1,1,0,0,38.871034753836994,-6.975421049278072
hoy,11/07/1982,1982,7,11,18,BAD,Sequia,,badajoz,True,1,1,0,0,38.871034753836994,-6.975421049278072
hoy,12/07/1982,1982,7,12,7,BAD,,,,False,0,0,0,0,,
hoy,12/07/1982,1982,7,12,8,CAC,Sequia,,badajoz,True,1,1,1,0,38.871034753836994,-6.975421049278072
hoy,13/07/1982,1982,7,13,10,BAD,,,,False,0,0,0,0,,
hoy,14/07/1982,1982,7,14,9,BAD,,,,False,0,0,0,0,,
hoy,17/07/1982,1982,7,17,9,CAC,,,,False,0,0,0,0,,
hoy,17/07/1982,1982,7,17,13,BAD,,,,False,0,0,0,0,,
hoy,20/07/1982,1982,7,20,10,BAD,,,,False,0,0,0,0,,
hoy,23/07/1982,1982,7,23,14,CAC,Sequia,,Valdesalor,True,0,0,1,0,39.37760012946292,-6.348047165142578
hoy,24/07/1982,1982,7,24,14,CAC,,,,False,0,0,0,0,,
hoy,25/07/1982,1982,7,25,20,BAD,Sequia,,Medina de las Torres,True,0,0,1,0,38.342213879024754,-6.41295105224488
hoy,28/07/1982,1982,7,25,20,BAD,Sequia,,badajoz,True,0,0,1,0,38.871034753836994,-6.975421049278072
hoy,30/07/1982,1982,7,30,9,CAC,,,,False,0,0,0,0,,
hoy,05/08/1982,1982,8,1,12,CAC,Sequia,,Cíjara,True,0,0,1,0,,
extremadura,03/08/1982,1982,8,3,5,,Frío,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,04/08/1982,1982,8,4,9,CAC,Sequia,,Extremadura,True,0,0,1,0,,
hoy,05/08/1982,1982,8,5,1,BAD,Sequia,,Don Benito,True,0,0,0,0,38.95620783267387,-5.859801918815306
extremadura,06/08/1982,1982,8,6,11,,,,,False,0,0,0,0,,
extremadura,09/08/1982,1982,8,9,7,,,,,False,0,0,0,0,,
hoy,12/08/1982,1982,8,12,9,BAD,Sequia,,Fuente del Maestre,True,1,1,1,0,38.52549076226078,-6.447472383955171
extremadura,13/08/1982,1982,8,13,9,,Sequía,,Provincia de Badajoz,True,0,0,1,0,,
extremadura,14/08/1982,1982,8,14,3,,Calor,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,14/08/1982,1982,8,14,12,,,,,False,0,0,0,0,,
hoy,14/08/1982,1982,8,14,17,BAD,,,,False,0,0,0,0,,
hoy,15/08/1982,1982,8,15,11,CAC,,,,False,0,0,0,0,,
extremadura,17/08/1982,1982,8,17,11,,,,,False,0,0,0,0,,
extremadura,17/08/1982,1982,8,17,12,,,,,False,0,0,0,0,,
hoy,18/08/1982,1982,8,18,15,BAD,,,,False,0,0,0,0,,
extremadura,18/08/1982,1982,8,18,21,,,,,False,0,0,0,0,,
extremadura,20/08/1982,1982,8,20,1,,,,,False,0,0,0,0,,
extremadura,20/08/1982,1982,8,20,11,,Lluvia,,Plasencia,True,0,0,1,0,40.03535535252543,-6.089134757182878
extremadura,20/08/1982,1982,8,20,11,,Sequía,,Plasencia,True,0,0,1,0,40.03535535252543,-6.089134757182878
extremadura,24/08/1982,1982,8,24,2,,Sequía,,El Junquillo (Cáceres),True,0,0,1,0,39.47753910519658,-6.377428325189714
extremadura,24/08/1982,1982,8,24,4,,,,,False,0,0,0,0,,
hoy,26/08/1982,1982,8,26,1,MER,Sequia,,Extremadura,True,0,0,0,0,,
extremadura,26/08/1982,1982,8,26,5,,Sequía,,Cáceres y España,True,1,1,0,0,39.47753910519658,-6.377428325189714
hoy,27/08/1982,1982,8,27,10,MER,,,,False,0,0,0,0,,
extremadura,27/08/1982,1982,8,27,12,,Graniz,,Valle del Jerte,True,0,0,1,0,,
extremadura,28/08/1982,1982,8,28,5,,Sequía,,Cáceres,True,1,0,1,0,39.47753910519658,-6.377428325189714
hoy,28/08/1982,1982,8,28,17,CAC,,,,False,0,0,0,0,,
extremadura,31/08/1982,1982,8,31,15,,,,,False,0,0,0,0,,
extremadura,03/09/1982,1982,9,3,9,,,,,False,0,0,0,0,,
extremadura,04/09/1982,1982,9,4,12,,Lluvia,,Valencia de Alcántara,True,0,0,1,0,39.41026172958824,-7.244173555257091
extremadura,10/09/1982,1982,9,10,9,,,,,False,0,0,0,0,,
extremadura,11/09/1982,1982,9,11,6,,,,,False,0,0,0,0,,
extremadura,11/09/1982,1982,9,11,13,,Graniz,,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
extremadura,13/09/1982,1982,9,13,12,,,,,False,0,0,0,0,,
extremadura,16/09/1982,1982,9,16,13,,,,,False,0,0,0,0,,
extremadura,21/09/1982,1982,9,21,7,,Lluvia,,Provincia de Cáceres,True,0,0,1,0,,
extremadura,21/09/1982,1982,9,21,12,,Sequía,,Valle del Jerte,True,0,0,1,0,,
extremadura,21/09/1982,1982,9,21,13,,Sequía,,Plasencia,True,1,1,0,0,40.03535535252543,-6.089134757182878
extremadura,27/09/1982,1982,9,27,16,,,,,False,0,0,0,0,,
